file,line,classification,note,sentence,replacement
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","26","OK","","What is Matthews Hotel Markets' current view on hotel cap rates?",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","29","OK","","The Matthews Hotel Index for Q1 2026 puts select-service across its 14 covered markets at 7.50 to 8.75 percent, full-service at 6.50 to 8.25 percent, and resort and lifestyle at 6.00 to 7.75 percent.[1] Use the band that matches your asset, then adjust.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","35","OK","","Sun Belt secondary markets and gateway markets price differently in our index, and the spread has not been stable.[1]",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","40","OK","","The band for your segment and market in the current Matthews Hotel Index, adjusted up or down for brand strength, PIP status and submarket supply.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","45","OK","","Select-service trades in a narrower band across the 14 markets we track; resort and lifestyle assets in supply-constrained leisure markets price the tightest of all three segments.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","46","OK","","The Matthews Hotel Index data is specific here rather than following the common shorthand that select-service always prices tighter than full-service.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","46","OK","","Across our 14 markets, select-service spans 7.50 to 8.75 percent, a 125-basis-point range,[1] reflecting the deep, standardized buyer pool for that product.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","61","OK","","The Matthews Hotel Index shows Miami and Charleston full-service and resort product pricing at the tight end of the range, while select-service in Atlanta and Denver prices at the wide end.[1] That pattern has shifted over recent cycles and should not be assumed to hold indefinitely; check the current quarter's data before pricing off a remembered spread.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","70","OK","","The Matthews Hotel Index, reconciled quarterly against CBRE and HVS public research and STR press releases, never against subscriber-only STAR or CoStar tables.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","71","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse commentary for April 2026[3] and Matthews' own underwriting on active mandates, with ADR, RevPAR and occupancy bands drawn from STR headline press releases rather than licensed subscriber tables.[1] The full methodology note is published at [/research/mhi/q1-2026](/research/mhi/q1-2026)",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","75","OK","","Hotel cap rate bands by segment, Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","106","OK","","The Matthews Hotel Index for Q1 2026 puts select-service cap rates in a 7.50 to 8.75 percent band across the 14 markets we cover.[1]",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","115","OK","","The Matthews Hotel Index for Q1 2026 shows select-service at 7.50 to 8.75 percent, full-service at 6.50 to 8.25 percent, and resort/lifestyle at 6.00 to 7.75 percent, across our 14 covered markets.[1]",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","119","OK","","7.50 to 8.75 percent across the Matthews Hotel Index's 14 covered markets in Q1 2026,[1] narrower than the full-service range, reflecting more consistent, legible cash flow.",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","142","OK","","Where can I see Matthews Hotel Markets' cap rate data?",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","143","OK","","At /research/mhi/q1-2026, refreshed quarterly across our 14 covered markets, reconciled against CBRE, HVS and STR public releases.[1]",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","149","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","151","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/hotel-valuation/hotel-cap-rates.ts","198","OK","","Matthews Hotel Markets publishes the Matthews Hotel Index each quarter, with cap-rate bands by segment across 14 markets.",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","61","OK","","The band for your segment and market in the current Matthews Hotel Index, adjusted for what makes your specific asset different from the band's midpoint.",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","62","OK","","The Matthews Hotel Index for Q1 2026 supplies the cap-rate band used in the final step of this calculation.[1] Brand strength, franchise term remaining, PIP status, and submarket supply all move a specific asset within its published band.",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","133","OK","","The Matthews Hotel Index for Q1 2026 supplies the cap-rate band used in the final step of this calculation.[1]",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","146","CHECK","experience claim, no number: confirm the team actually observes this","In our practice, it is the approach that governs stabilized hotel transactions.",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","176","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","178","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","223","OK","","Have us run these numbers on your hotel",""
"src/lib/data/answers/hotel-valuation/how-to-value-a-hotel.ts","226","OK","","Matthews Hotel Markets underwrites to the Uniform System of Accounts and the Matthews Hotel Index, and shows the build so a client can argue with any line.",""
"src/lib/data/answers/hotel-valuation/hub.ts","41","CHECK","experience claim, no number: confirm the team actually observes this","In our practice, income capitalization governs for stabilized transactions because it directly ties value to the cash flow a buyer is actually purchasing.",""
"src/lib/data/answers/hotel-valuation/hub.ts","45","OK","","A cap rate is the unlevered yield a buyer accepts for the asset's risk, and it comes from recent comparable trades in the same segment and market, published quarterly in the Matthews Hotel Index.",""
"src/lib/data/answers/hotel-valuation/hub.ts","46","OK","","The Matthews Hotel Index for Q1 2026 publishes cap-rate bands by segment across the 14 markets we cover.[3] Segment, market, brand strength, and PIP status all move the number for a specific asset within its band.",""
"src/lib/data/answers/hotel-valuation/hub.ts","51","OK","","It is a common valuation surprise owners bring to us.",""
"src/lib/data/answers/hotel-valuation/hub.ts","118","OK","","The Matthews Hotel Index for Q1 2026 publishes cap-rate bands by segment across the 14 markets we cover.[3]",""
"src/lib/data/answers/hotel-valuation/hub.ts","175","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-valuation/hub.ts","177","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/hotel-valuation/hub.ts","227","OK","","Matthews Hotel Markets publishes the Matthews Hotel Index quarterly, which is the cap-rate dataset behind every valuation on this site.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","28","OK","","What is Matthews Hotel Markets' current view on hotel cap rates?",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","35","OK","","We do not publish a lag or a ratio between Treasury yields and hotel cap rates.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","51","OK","","Hotel pricing takes time to show up in data, but we have found no public primary source that measures a dependable lag, so we do not state one.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","52","OK","","Current benchmarks are on our [rate sheet](/rates)",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","57","OK","","Treasury's daily par yield curve shows the 10-year at 4.75 percent on August 31, 2026 and 4.94 percent on September 17, with the 5-year moving from 4.49 to 4.78 percent.[1] The Matthews Hotel Markets September 2026 rate sheet records the same move, along with SOFR at 3.85 percent and Prime at 7.00 percent.[3] The September 17 reading is 27 basis points above the mid-May peak CBRE cited.[2] For an owner, the near-term effect is on loan quotes, since fixed-rate hotel loans are priced as a spread over the matching Treasury.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","62","OK","","The Matthews Hotel Index shows a 125 basis point spread inside the select-service band alone, 7.50 to 8.75 percent in Q1 2026,[5] so where a hotel sits in the band matters more than most single rate moves.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","102","OK","","Matthews Hotel Markets' September 2026 rate sheet shows the 10-year Treasury at 4.94 percent on September 17, 2026, up 19 basis points from 4.75 percent on August 31, with SOFR at 3.85 percent and Prime at 7.00 percent.[3]",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","123","OK","","We have found no public primary source that measures a dependable lag, so we do not state one.",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","134","OK","","What cap rates does the Matthews Hotel Index show?",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","155","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","157","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","169","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","171","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/hotel-valuation/interest-rates-and-hotel-value.ts","197","OK","","Matthews Hotel Markets updates its rate sheet monthly and its cap-rate index quarterly, so owners can see both sides of this question in one place.",""
"src/lib/data/answers/hotel-valuation/partner-buyout-valuation.ts","27","OK","","How do we set the price?",""
"src/lib/data/answers/hotel-valuation/partner-buyout-valuation.ts","44","OK","","Valuing a hotel interest in a divorce is governed by state family law, which differs by state and which we have not sourced, so take that question to a family law attorney and a valuation expert.",""
"src/lib/data/answers/hotel-valuation/partner-buyout-valuation.ts","54","OK","","An IRS job aid for its valuation analysts says minority and marketability discounts may or may not be appropriate, based on the specific facts and circumstances, and notes that the job aid is not an official IRS position.[7] We do not publish a typical discount, because it depends on the agreement and the facts.",""
"src/lib/data/answers/hotel-valuation/partner-buyout-valuation.ts","67","OK","","Should we just sell the hotel instead?",""
"src/lib/data/answers/hotel-valuation/partner-buyout-valuation.ts","69","OK","","Our published sale process runs about 24 weeks from engagement to closing.[9] A middle path is to get the market's view without selling: a broker opinion of value gives both partners the same evidence at the same time.",""
